@relation tweeters

@attribute firstperson	numeric
@attribute secondperson	numeric
@attribute thirdperson	numeric
@attribute conjunctions	numeric
@attribute pasttense	numeric
@attribute futuretense	numeric
@attribute commas	numeric
@attribute colonssemis	numeric
@attribute dashes	numeric
@attribute parentheses	numeric
@attribute ellipses	numeric
@attribute commonnouns	numeric
@attribute propernouns	numeric
@attribute averbs	numeric
@attribute wh-words	numeric
@attribute modernslang	numeric
@attribute all-caps	numeric
@attribute avg-sent-len	numeric
@attribute avg-token-len	numeric
@attribute sentencecount	numeric
@attribute class	{cnn,CBCNews}

@data
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 10.000, 5.556, 1, cnn
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 7.000, 6.800, 1, cnn
0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 11.000, 5.400, 1, cnn
0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 7, 3, 0, 0, 0, 1, 7.667, 5.300, 3, cnn
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 8, 4, 0, 0, 0, 2, 8.333, 4.190, 3, cnn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 8.000, 4.714, 1, cnn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4.500, 7.000, 2, cnn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6.000, 6.400, 1, cnn
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 4, 1, 0, 0, 0, 11.000, 5.222, 1, cnn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 10.000, 4.750, 1, cnn
0, 0, 0, 1, 1, 0, 3, 1, 0, 0, 0, 0, 8, 1, 0, 0, 0, 23.000, 5.278, 1, cnn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 7.000, 5.333, 1, cnn
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 5, 0, 0, 0, 1, 17.000, 5.938, 1, cnn
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 10.000, 4.667, 1, cnn
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 2, 0, 0, 0, 0, 10.000, 5.250, 1, cnn
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 12.000, 4.200, 1, cnn
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 1, 0, 0, 0, 1, 11.000, 4.444, 1, cnn
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 4, 0, 0, 0, 1, 8.000, 4.667, 1, cnn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 11.000, 5.600, 1, cnn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 10.000, 5.333, 1, cnn
0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 5, 1, 1, 0, 0, 1, 16.000, 4.286, 1, cnn
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 4, 0, 0, 0, 3, 12.000, 5.200, 1, cnn
0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 4, 4, 1, 0, 0, 1, 25.000, 4.450, 1, cnn
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 2, 0, 0, 0, 0, 13.000, 5.909, 1, cnn
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 9.000, 5.714, 1, cnn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 6.000, 4.200, 1, cnn
0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 20.000, 4.750, 1, cnn
